vehiculo,nombre_original,nombre,posicion,stock,ubicacion,precio,ultimo_precio,venta,nota,observaciones
IQ 2019,PLÁSTICO TRIÁNGULO TAPABARRO IZQUIERDO,Plástico Triángulo Tapabarro Izquierdo,,VENDIDO,SANTIAGO,5000,5000,,,
IQ 2019,PORTA FILTRO,Porta Filtro,,VENDIDO,SANTIAGO,50000,40000,,,
IQ 2019,PORTA FILTRO DE ACEITE,Porta Filtro De Aceite,,DISPONIBLE,SANTIAGO,,,,,
IQ 2019,PORTALÓN,Portalón,,VENDIDO,SANTIAGO,130000,120000,,,
IQ 2019,PUERTA DELANTERA SOLO LATA LH,Puerta Delantera Solo Lata,Delantera Izquierda,NO DISPONIBLE,,,,,,Sin ubicación
IQ 2019,PUERTA DELANTERA SOLO LATA RH,Puerta Delantera Solo Lata,Delantera Derecha,VENDIDO,SANTIAGO,70000,65000,,,
IQ 2019,PUERTA TRASERA IZQUIERDA ,Puerta Trasera Izquierda ,Trasera,NO DISPONIBLE,N/A,,,,,
IQ 2019,PUERTA TRASERA SOLO LATA RH,Puerta Trasera Solo Lata,Trasera Derecha,DISPONIBLE,SANTIAGO,70000,65000,,,
IQ 2019,RADIADOR CALEFACCIÓN,Radiador Calefacción,,DISPONIBLE,SANTIAGO,40000,35000,,,
IQ 2019,RADIADOR DE AGUA,Radiador De Agua,,VENDIDO,SANTIAGO,80000,75000,,,
IQ 2019,RADIADOR DE AIRE ACONDICIONADO,Radiador De Aire Acondicionado,,VENDIDO,SANTIAGO,80000,75000,,,
IQ 2019,RADIO,Radio,,DISPONIBLE,REQUINOA,25000,20000,,,
IQ 2019,RAMAL DE ALTERNADOR ,Ramal De Alternador ,,VENDIDO,SANTIAGO,25000,20000,,,
IQ 2019,RAMAL ELÉCTRICO ,Ramal Eléctrico ,,DISPONIBLE,,80000,75000,,,Sin ubicación
IQ 2019,RAMAL EXTERIOR,Ramal Exterior,,DISPONIBLE,SANTIAGO,45000,40000,,,
IQ 2019,RAMAL INTERIOR,Ramal Interior,,DISPONIBLE,SANTIAGO,35700,30000,,,
IQ 2019,RAMAL TRASERO,Ramal Trasero,Trasera,VENDIDO,SANTIAGO,65000,60000,,,
IQ 2019,REFUERZO PARACHOQUE DELANTERO ,Refuerzo Parachoque Delantero ,Delantera,VENDIDO,SANTIAGO,60000,50000,,,
IQ 2019,REJILLA INFERIOR,Rejilla Inferior,,DISPONIBLE,,20000,15000,,,Sin ubicación
IQ 2019,REJILLA INTERIOR LATERAL LH,Rejilla Interior Lateral,Izquierda,VENDIDO,SANTIAGO,15000,10000,,SALIDA DE AIRE,
IQ 2019,REJILLA INTERIOR LATERAL RH,Rejilla Interior Lateral,Derecha,VENDIDO,SANTIAGO,15000,10000,,SALIDA DE AIRE,
IQ 2019,RESISTENCIA DE CALEFACCIÓN INTERIOR ,Resistencia De Calefacción Interior ,,DISPONIBLE,SANTIAGO,25000,20000,,,
